Project Name,Likely Go-ahead,Field Type,Country,Region,Group,Hydrocarbon,Depth,Field/Block,Play Type,Operator,Partner1,Partner2,Partner3,Partner4,Partner5,First Oil Year,Sanctioned,Project Status,Comments,Gas Reserves (mmboe),Liquids Reserves (mmbbl),Total Reserves (mmboe),API,Sulfur,Measure Names,Measure Values
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,2025_Q1,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,2024_Q4,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,2024_Q3,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,2024_Q2,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,2024_Q1,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,Partner5 Share %,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,Partner4 Share %,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,Partner3 Share %,
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,Partner2 Share %,0.6
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,Partner1 Share %,4.9
Kuparuk River Unit-Additions,Yes,Onshore,United States,North America,Non-Opec-Plus,Oil, ,Kuparuk River Unit,Conventional,ConocoPhillips,Chevron,Exxon Mobil, , , , ,No,Appraisal,"ConocoPhillips plans to develop several projects through the end of the year, including the Nuna discovery and the Coyote prospect, both of which are in the Kuparuk River Unit, North America's second-largest oil field by area.",,,,Medium,Sour,Operator Share %,94.5
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet, 2029_Q4,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet, 2029_Q3,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet, 2029_Q2,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet, 2029_Q1,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet, 2028_Q4,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet, 2028_Q3,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2028_Q2,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2028_Q1,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2027_Q4,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2027_Q3,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2027_Q2,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2027_Q1,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2026_Q4,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2026_Q3,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2026_Q2,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2026_Q1,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2025_Q4,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2025_Q3,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2025_Q2,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2025_Q1,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2024_Q4,
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2024_Q3,40
Payara,Yes,Offshore,Guyana,Latin America,Non-Opec-Plus,Oil/Gas,Deep,Stabroek Block,Deepwater,Exxon Mobil,Hess,China National Offshore Oil Corp. (CNOOC), , , ,2023,Yes,Onstream,"CNOOC has started arbitration proceedings to assert its rights to Hess’ stake in Guyana’s Stabroek Block, hot on the heels of operator Exxon Mobil. Exxon filed arbitration proceedings in Paris earlier this month to affirm its preferential rights for Hess’ stake in the Stabroek Block — a move that could scuttle Chevron’s blockbuster merger with Hess.",,,,Light,Sweet,2024_Q2,60
